,Month,Year,Name,Account,Service,Cost,Enviroment
114,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,1915.747542436,Environment$prod
115,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,9.766575,Environment$production
116,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,14.2863263381,Environment$sbx
117,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,68.9268218649,Environment$stg
118,FEB,2025,Entercom Communications,724972922289,Amazon Glacier,2.3485122416,Environment$
119,FEB,2025,Entercom Communications,724972922289,Amazon GuardDuty,3656.6380280844,Environment$
120,FEB,2025,Entercom Communications,724972922289,Amazon Inspector,12.1485,Environment$
121,FEB,2025,Entercom Communications,724972922289,Amazon Kinesis,110.3633213639,Environment$
122,FEB,2025,Entercom Communications,724972922289,Amazon Kinesis Firehose,11.1952990434,Environment$
123,FEB,2025,Entercom Communications,724972922289,Amazon Lightsail,8.4570259233,Environment$
124,FEB,2025,Entercom Communications,724972922289,Amazon Location Service,0.00133224,Environment$
125,FEB,2025,Entercom Communications,724972922289,Amazon MQ,55.0833312935,Environment$
126,FEB,2025,Entercom Communications,724972922289,Amazon MQ,195.2637385121,Environment$nonprod
127,FEB,2025,Entercom Communications,724972922289,Amazon MQ,194.260273295,Environment$prod
128,FEB,2025,Entercom Communications,724972922289,Amazon Macie,2.094456,Environment$
129,FEB,2025,Entercom Communications,724972922289,Amazon Managed Grafana,8.19,Environment$
130,FEB,2025,Entercom Communications,724972922289,Amazon Managed Grafana,8.19,Environment$nonprod
131,FEB,2025,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,117.1548116507,Environment$
132,FEB,2025,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,169.495872,Environment$nonprod
133,FEB,2025,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,6851.7385017163,Environment$
134,FEB,2025,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,1907.8087423515,Environment$nonprod
135,FEB,2025,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,2420.40945548,Environment$prod
136,FEB,2025,Entercom Communications,724972922289,Amazon Neptune,4.3989038685,Environment$
137,FEB,2025,Entercom Communications,724972922289,Amazon OpenSearch Service,1737.5870521821,Environment$
138,FEB,2025,Entercom Communications,724972922289,Amazon OpenSearch Service,10357.6545186181,Environment$nonprod
139,FEB,2025,Entercom Communications,724972922289,Amazon OpenSearch Service,29758.798985453,Environment$prod
140,FEB,2025,Entercom Communications,724972922289,Amazon OpenSearch Service,104.0393199114,Environment$stg
141,FEB,2025,Entercom Communications,724972922289,Amazon Personalize,1963.2218029324,Environment$
142,FEB,2025,Entercom Communications,724972922289,Amazon QuickSight,39.7633114887,Environment$
143,FEB,2025,Entercom Communications,724972922289,Amazon Redshift,881.3063252442,Environment$
144,FEB,2025,Entercom Communications,724972922289,Amazon Registrar,28.0,Environment$
145,FEB,2025,Entercom Communications,724972922289,Amazon Relational Database Service,71161.0831991483,Environment$
146,FEB,2025,Entercom Communications,724972922289,Amazon Relational Database Service,0.0015760416,Environment$loadtest
147,FEB,2025,Entercom Communications,724972922289,Amazon Relational Database Service,2530.8257425658,Environment$nonprod
148,FEB,2025,Entercom Communications,724972922289,Amazon Relational Database Service,89.150122475,Environment$prd
149,FEB,2025,Entercom Communications,724972922289,Amazon Relational Database Service,11968.7550562134,Environment$prod
150,FEB,2025,Entercom Communications,724972922289,Amazon Relational Database Service,179.1275690148,Environment$stg
151,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,1494.5911312298,Environment$
152,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.177546642,Environment$Dev
153,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.091,Environment$Production
154,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.091,Environment$common
155,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.455,Environment$global
156,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.455119392,Environment$loadtest
157,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,12.58948873,Environment$nonprod
158,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,14.510554058,Environment$prod
159,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.09108918,Environment$sandbox
160,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.091028756,Environment$stg
161,FEB,2025,Entercom Communications,724972922289,Amazon Route 53,0.091,Environment$test
162,FEB,2025,Entercom Communications,724972922289,Amazon SageMaker,3955.661311808,Environment$
163,FEB,2025,Entercom Communications,724972922289,Amazon Simple Email Service,12.5447968058,Environment$
164,FEB,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,21.7872895452,Environment$
165,FEB,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,0.0059024252,Environment$Common
166,FEB,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,9.282e-05,Environment$Production
167,FEB,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,0.00096915,Environment$Sandbox
168,FEB,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,5.187e-05,Environment$prod
169,FEB,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,34.872477217,Environment$
170,FEB,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,0.000107744,Environment$dev
171,FEB,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,0.9525613643,Environment$nonprod
172,FEB,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,1.3185857326,Environment$prod
173,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,40962.7431490213,Environment$
174,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0666656656,Environment$Common
175,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0007762044,Environment$Dev
176,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0749601471,Environment$POC
177,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,7.8737505948,Environment$Production
178,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0008345235,Environment$Sandbox
179,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0023665348,Environment$common
180,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,20.6345898337,Environment$dev
181,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0836976546,Environment$loadtest
182,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,1902.1013961296,Environment$nonprod
183,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,2.8790802163,Environment$prd
184,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,16399.0091283711,Environment$prod
185,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0008454655,Environment$qa
186,FEB,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0042247144,Environment$stg
187,FEB,2025,Entercom Communications,724972922289,Amazon Simple Workflow Service,9.856e-07,Environment$
188,FEB,2025,Entercom Communications,724972922289,Amazon SimpleDB,1.1592e-05,Environment$
189,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,10717.7302611493,Environment$
190,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,0.0001908498,Environment$common
191,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,2.9547219746,Environment$dev
192,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,91.819,Environment$nonprod
193,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,2.8309821949,Environment$ops
194,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,0.4570083199,Environment$prd
195,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,130.8371912307,Environment$prod
196,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,83.0991114342,Environment$shared
197,FEB,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,5.1135314001,Environment$stg
198,FEB,2025,Entercom Communications,724972922289,Amazon WorkSpaces,218.2998999326,Environment$
199,FEB,2025,Entercom Communications,724972922289,AmazonCloudWatch,13077.0862210177,Environment$
200,FEB,2025,Entercom Communications,724972922289,AmazonCloudWatch,1.5429375,Environment$dev
201,FEB,2025,Entercom Communications,724972922289,AmazonCloudWatch,1.86103125,Environment$management
202,FEB,2025,Entercom Communications,724972922289,AmazonCloudWatch,836.1506065506,Environment$nonprod
203,FEB,2025,Entercom Communications,724972922289,AmazonCloudWatch,3831.9700555904,Environment$prod
204,FEB,2025,Entercom Communications,724972922289,AmazonWorkMail,178.3599998208,Environment$
205,FEB,2025,Entercom Communications,724972922289,Aviatrix Secure Networking Platform Metered - 24x7 Support with Copilot,0.9,Environment$
206,FEB,2025,Entercom Communications,724972922289,CloudWatch Events,1.9097642063,Environment$
207,FEB,2025,Entercom Communications,724972922289,Savings Plans for AWS Compute usage,16780.8,Environment$
208,FEB,2025,Entercom Communications,724972922289,Tax,9946.3,Environment$
209,FEB,2025,Entercom Communications,724972922289,dbt Cloud Enterprise,9687.5,Environment$
